기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_합격(상권코드),2019_총_유동인구_수_합격(상권코드),2018_총_유동인구_수_합격(상권코드)
2020,4,1000644,디지털로32길,7,구로구,4094355,16030355,17265584,9815228
2020,4,1000643,디지털로32가길,7,구로구,3997946,15439395,15318892,9157746
2020,4,1000642,디지털로27길,7,구로구,4308502,17504549,18113106,6846410
2020,4,1000641,도림로6길,7,구로구,5326682,21451823,21614418,6402315
2020,4,1000640,도림로12길,7,구로구,5350308,22637334,21741201,6669148
2020,4,1000639,남부순환로97길,7,구로구,2221990,9030320,9378082,2860257
2020,4,1000638,구로중앙로8길,7,구로구,5178051,19888897,23095600,8695408
2020,4,1000637,구로중앙로7길,7,구로구,4859317,19583035,19578672,5504169
2020,4,1000636,구로중앙로42길,7,구로구,2157240,8771406,8446707,2097928
2020,4,1000635,구로중앙로34길,7,구로구,3494557,14097076,15092551,6089616
2020,4,1000634,구로중앙로28길,7,구로구,5067679,20485843,19968166,7191487
2020,4,1000633,구로중앙로19길,7,구로구,3468897,14058847,13358266,4596435
2020,4,1000632,구로동로8길,7,구로구,8192134,33371649,31733426,9550244
2020,4,1000631,구로동로7길,7,구로구,5509445,20814089,20675790,6207343
2020,4,1000630,구로동로42길,7,구로구,4137286,17853506,18262518,5416399
2020,4,1000629,구로동로41길,7,구로구,3716909,15706749,14199530,4360274
2020,4,1000628,구로동로38길,7,구로구,4206282,17963414,16480039,5214577
2020,4,1000627,구로동로28길,7,구로구,4527790,17713273,16735370,6044704
2020,4,1000626,구로동로15길,7,구로구,3603496,13646586,13188895,4337387
2020,4,1000625,공원로6가길,7,구로구,3641064,14603952,14966773,4683943
2020,4,1000624,고척로52길,7,구로구,3126776,12564041,13837057,2343710
2020,4,1000623,고척로27다길,7,구로구,4098886,16607307,16207275,3460680
2020,4,1000622,고척로27길,7,구로구,4565141,18494161,17558922,3302815
2020,4,1000621,고척로21나길,7,구로구,3958305,16094127,14920824,2299893
2020,4,1000620,경인로47길,7,구로구,3183784,12931754,12991588,4357494
2020,4,1000619,경인로35길,7,구로구,3358471,13588069,14363766,3330264
2020,4,1000618,경인로31길,7,구로구,2920739,11910529,11877502,2772811
2020,4,1000617,경인로15길,7,구로구,3106228,12679051,11333619,2129554
2020,4,1000616,개봉로3길,7,구로구,2569057,10202251,9142080,3747648
2020,4,1000615,개봉로2길,7,구로구,2905161,11542596,11438675,4839574
2020,4,1000614,개봉로23가길,7,구로구,2603802,10607454,11374831,3638888
2020,4,1000613,개봉로20길,7,구로구,2682223,11087824,11715479,3178899
2020,4,1000612,개봉로1길,7,구로구,1646437,6752933,6683954,2457220
2020,4,1000611,개봉로17다길,7,구로구,3921366,16153541,14627191,4156948
2020,4,1000610,개봉로17길,7,구로구,3363555,13913516,13303077,3540565
2020,4,1000609,개봉로11길,7,구로구,3781437,15308494,13115040,4577716
2020,4,1000608,화곡로64길,4,강서구,3906948,16045952,15191106,6424661
2020,4,1000607,화곡로59길,4,강서구,2476923,10217967,10650859,6714268
2020,4,1000606,화곡로44나길,4,강서구,4653661,17775084,18243889,6228572
2020,4,1000605,화곡로31길,4,강서구,5930292,24133281,24940357,9891474
2020,4,1000604,화곡로20길,4,강서구,5716610,23751229,22130480,4906451
2020,4,1000603,화곡로13길,4,강서구,4279831,17965704,16175156,3662383
2020,4,1000602,초원로16길,4,강서구,4090596,16617574,17635262,4285665
2020,4,1000601,초록마을로8길,4,강서구,6411247,26030077,23711614,4026112
2020,4,1000600,초록마을로3길,4,강서구,5252999,20506244,18676172,4017237
2020,4,1000599,월정로20길,4,강서구,8722162,33426953,28403281,6405478
2020,4,1000598,우장산로6길,4,강서구,4769469,17899662,15016998,4291276
2020,4,1000597,양천로73가길,4,강서구,4839576,19384067,19061477,5583005
2020,4,1000596,양천로71길,4,강서구,4541819,18046047,17377615,5040159
2020,4,1000595,양천로49길,4,강서구,1036378,4189490,4321636,1708936
2020,4,1000594,양천로26길,4,강서구,1770963,7204278,7215861,1219352
2020,4,1000593,양천로24길,4,강서구,4400354,18272282,16886201,4050695
2020,4,1000592,양천로24가길,4,강서구,4239239,17621605,15934825,4492020
2020,4,1000591,양천로14길,4,강서구,4314471,18125453,17893566,3727716
2020,4,1000590,방화대로6라길,4,강서구,1505933,6189133,6937964,1653254
2020,4,1000589,방화대로21길,4,강서구,2877757,11263795,11201666,3266581
2020,4,1000588,등촌로5길,4,강서구,4794172,19858306,19281881,4436315
2020,4,1000587,등촌로55길,4,강서구,3276478,13299499,12347559,3558634
2020,4,1000586,등촌로51길,4,강서구,3682754,14928214,14118525,3370790
2020,4,1000585,등촌로39길,4,강서구,3406068,13371098,13338074,2402330
2020,4,1000584,등촌로13길,4,강서구,4933258,20668627,19156105,4148602
2020,4,1000583,남부순환로11길,4,강서구,2829493,11620893,11887419,2804308
2020,4,1000582,까치산로4길,4,강서구,7660411,31188319,29473750,6260821
2020,4,1000581,국회대로7길,4,강서구,4848501,19766582,21416403,4643606
2020,4,1000580,공항대로8길,4,강서구,3019120,12434443,13072738,4112510
2020,4,1000579,공항대로61길,4,강서구,4698401,18785478,17449413,6385764
2020,4,1000578,공항대로59다길,4,강서구,5855448,23549143,22855247,8476464
2020,4,1000577,공항대로59길,4,강서구,4885868,19394184,17267036,5473643
2020,4,1000576,공항대로55길,4,강서구,3502725,14141241,12271491,2610152
2020,4,1000575,공항대로42길,4,강서구,2425810,10729207,11480672,4831842
2020,4,1000574,공항대로38길,4,강서구,1879076,8130799,9369374,5137991
2020,4,1000573,곰달래로60길,4,강서구,4181349,17463029,17981034,4640723
2020,4,1000572,곰달래로53길,4,강서구,4453600,18279636,16808514,3077416
2020,4,1000571,곰달래로47길,4,강서구,5045065,20234640,19529735,3736212
2020,4,1000570,곰달래로31길,4,강서구,6102253,24080746,25623003,8392252
2020,4,1000569,곰달래로25길,4,강서구,8186392,32583212,35576906,12951119
2020,4,1000568,개화동로25길,4,강서구,3192625,13196136,14221981,2599606
2020,4,1000567,개화동로23길,4,강서구,4119125,17055834,18213537,3367608
2020,4,1000566,강서로8길,4,강서구,9073960,35226950,39070530,14392327
2020,4,1000565,강서로5라길,4,강서구,4973894,19554133,22019609,5549402
2020,4,1000564,강서로5나길,4,강서구,9977873,38119823,33870267,9255006
2020,4,1000563,강서로5가길,4,강서구,11500673,43910805,43122103,14255685
2020,4,1000562,강서로47라길,4,강서구,4522118,18056187,17569863,4513540
2020,4,1000561,강서로47길,4,강서구,5191210,20569375,19441562,4394553
2020,4,1000560,강서로45다길,4,강서구,4769472,19401527,18958222,5778265
2020,4,1000559,강서로45길,4,강서구,3370394,13852707,13545237,4161594
2020,4,1000558,강서로35길,4,강서구,5117395,20654873,20260201,7839192
2020,4,1000557,강서로29길,4,강서구,7356549,29782983,28646644,8386805
2020,4,1000556,강서로18길,4,강서구,9156827,36540717,33922520,7718727
2020,4,1000555,강서로17가길,4,강서구,6947681,28342177,27235596,6525087
2020,4,1000554,강서로15길,4,강서구,14333663,56226712,51906401,13454309
2020,4,1000553,가로공원로80길,4,강서구,5956405,24303745,23604488,3865888
2020,4,1000552,가로공원로76가길,4,강서구,6928381,28756198,27633007,5794806
2020,4,1000551,화곡로4길,19,양천구,2144889,8897039,9203872,1951872
2020,4,1000550,화곡로3길,19,양천구,1456143,6091526,6255743,1049191
2020,4,1000549,지양로7길,19,양천구,1874821,8196407,8398586,1381131
2020,4,1000548,중앙로55길,19,양천구,5126556,20374063,21199157,4672038
2020,4,1000547,중앙로51길,19,양천구,5554445,22480149,22246450,3515438
2020,4,1000546,중앙로47길,19,양천구,4492555,18319110,17406658,3904705
2020,4,1000545,중앙로45길,19,양천구,5136710,20589195,19445347,3934456
2020,4,1000544,중앙로36길,19,양천구,2855807,11722751,11665600,4682431
2020,4,1000543,중앙로32길,19,양천구,2801554,11436807,11565227,3872765
2020,4,1000542,중앙로25길,19,양천구,3253512,13354617,12648029,2845663
2020,4,1000541,은행정로7길,19,양천구,5147494,21487647,22068069,6402450
2020,4,1000540,은행정로5길,19,양천구,3239207,13307603,13765485,4862970
2020,4,1000539,오목로5길,19,양천구,5256972,21693686,22841509,4196959
2020,4,1000538,오목로3길,19,양천구,4877157,20207186,19927402,3531144
2020,4,1000537,오목로30길,19,양천구,6136203,26146145,25670670,5525976
2020,4,1000536,오목로23길,19,양천구,6037865,24398334,23920674,6311213
2020,4,1000535,신월로20길,19,양천구,4264075,16798881,15555619,3385435
2020,4,1000534,신월로15길,19,양천구,5287406,21205206,21017120,4931693
2020,4,1000533,신목로6길,19,양천구,5129831,20880870,19424659,6368658
2020,4,1000532,신목로5길,19,양천구,3202784,12850677,11801660,3468761
2020,4,1000531,신목로2길,19,양천구,3995147,16128210,15108590,4481616
2020,4,1000530,목동중앙서로8가길,19,양천구,3339989,13549128,13186731,3860345
2020,4,1000529,목동중앙서로7길,19,양천구,6061973,24575146,21775675,4966277
2020,4,1000528,목동중앙북로8길,19,양천구,4664450,18363311,17893563,5395471
2020,4,1000527,목동중앙북로16길,19,양천구,3825423,16212580,15743131,3419779
2020,4,1000526,목동중앙본로7길,19,양천구,7332927,29534291,29042684,5815987
2020,4,1000525,목동중앙로3길,19,양천구,5592911,22538614,21072393,4140148
2020,4,1000524,목동중앙로13나길,19,양천구,660691,2756112,2883283,710772
2020,4,1000523,목동중앙남로3가길,19,양천구,6096747,24861741,23911707,4398802
2020,4,1000522,목동로9길,19,양천구,4380848,18297732,19790217,7727185
2020,4,1000521,목동로19길,19,양천구,4962854,20645516,21617379,7842236
2020,4,1000520,목동동로8길,19,양천구,1975137,7780766,7226339,2052716
2020,4,1000519,목동동로12길,19,양천구,4628551,19134812,19265936,7924399
2020,4,1000518,목동남로4길,19,양천구,1913451,7858284,7402526,1913191
2020,4,1000517,남부순환로88길,19,양천구,1576771,6319575,6168447,1338920
2020,4,1000516,남부순환로79길,19,양천구,2982769,12052545,11856285,3366958
2020,4,1000515,남부순환로70길,19,양천구,3126961,13081757,13091974,2480109
2020,4,1000514,남부순환로58길,19,양천구,2874221,11606831,11843953,2311489
2020,4,1000513,남부순환로40길,19,양천구,2917387,12041306,12160084,1872126
2020,4,1000512,남부순환로33길,19,양천구,3504532,15355555,14567434,3139193
2020,4,1000511,곰달래로5길,19,양천구,4359702,17887700,17794312,3889372
2020,4,1000510,곰달래로3길,19,양천구,4399854,17858667,17630067,3800611
2020,4,1000509,곰달래로2길,19,양천구,3185480,12820838,12569999,2439556
2020,4,1000508,곰달래로10길,19,양천구,5776597,23128396,22175373,4803148
2020,4,1000507,가로공원로58길,19,양천구,2222117,9076130,9183097,1065479
2020,4,1000506,효창원로93길,21,용산구,6283263,26155338,25479859,7935315
2020,4,1000505,토정로37길,13,마포구,5968546,24338360,21844946,10096026
2020,4,1000504,월드컵로8길,13,마포구,4830583,20262647,21574412,10801819
2020,4,1000503,월드컵로7길,13,마포구,4796486,20545713,22199252,8805362
2020,4,1000502,월드컵로36길,13,마포구,4935076,20091659,20099439,4517537
2020,4,1000501,월드컵로25길,13,마포구,6985640,27806943,25896949,7377890
2020,4,1000500,월드컵로19길,13,마포구,5573824,23517781,22807498,8283543
2020,4,1000499,월드컵로16길,13,마포구,5734551,24243116,22516254,8063296
2020,4,1000498,월드컵로11길,13,마포구,5808902,24017367,24664778,8974473
2020,4,1000497,월드컵로10길,13,마포구,5489179,23042163,22974328,9355103
2020,4,1000496,와우산로3길,13,마포구,2872856,12174013,13355065,8917386
2020,4,1000495,와우산로29길,13,마포구,3540869,14639683,16509700,9266341
2020,4,1000494,와우산로29가길,13,마포구,3152041,12777056,14407351,9735095
2020,4,1000493,양화진길,13,마포구,2582272,10731619,12239546,8068263
2020,4,1000492,양화로1길,13,마포구,3818566,16017405,16767238,7057290
2020,4,1000491,양화로11길,13,마포구,4304979,17766802,19371720,11270550
2020,4,1000490,신촌로30길,13,마포구,4043306,16954915,16547959,7305826
2020,4,1000489,신촌로28가길,13,마포구,3939565,16474728,15917814,7145015
2020,4,1000488,신촌로12길,13,마포구,5037652,21167987,24177290,16124316
2020,4,1000487,숭문길,13,마포구,4096895,16026974,16654082,6257564
2020,4,1000486,숭문8길,13,마포구,3856778,15255379,15138711,4622582
2020,4,1000485,성지3길,13,마포구,2463210,10035793,11437538,7745955
2020,4,1000484,성산로4길,13,마포구,5304629,21220934,21029120,5237759
2020,4,1000483,성미산로32길,13,마포구,4463360,18487943,18101251,8276554
2020,4,1000482,성미산로1길,13,마포구,6195832,25954822,24641487,6797186
2020,4,1000481,성미산로11길,13,마포구,4233332,17029721,16466224,6133825
2020,4,1000480,백범로16길,13,마포구,6049523,24338144,24365614,9518399
2020,4,1000479,방울내로9안길,13,마포구,5810942,23747776,23459597,5867760
2020,4,1000478,모래내로7길,13,마포구,3668409,15337443,15354730,4075431
2020,4,1000477,매봉산로2길,13,마포구,2180691,9108538,9158932,3330124
2020,4,1000476,망원로2길,13,마포구,6804908,26350153,26032985,7583517
2020,4,1000475,망원로11길,13,마포구,6126002,26074340,25448387,7453512
2020,4,1000474,만리재옛길,13,마포구,6679648,28135961,28581589,9198937
2020,4,1000473,마포대로4길,13,마포구,4514886,18122171,17408671,9743512
2020,4,1000472,마포대로20길,13,마포구,4590816,19465308,20521114,7467207
2020,4,1000471,마포대로12길,13,마포구,5116591,21268026,21880014,9387664
2020,4,1000470,동교로38길,13,마포구,5256024,21744920,23384587,11154118
2020,4,1000469,동교로27길,13,마포구,5916709,24874077,26068921,13863007
2020,4,1000468,동교로25길,13,마포구,4468605,18177802,18744931,10379413
2020,4,1000467,동교로19길,13,마포구,4399707,18075929,17958011,8521851
2020,4,1000466,동교로17길,13,마포구,5019184,20941803,21192930,9583508
2020,4,1000465,독막로8길,13,마포구,2731763,11476148,13362724,8857834
2020,4,1000464,독막로32길,13,마포구,5780110,23492582,22905812,8827388
2020,4,1000463,독막로22길,13,마포구,2736062,11208802,11061346,4012915
2020,4,1000462,도화길,13,마포구,5197919,20895437,21516869,14796327
2020,4,1000461,도화4길,13,마포구,5437129,21877134,22467908,11910419
2020,4,1000460,대흥로28길,13,마포구,4177273,17351748,17675163,8488115
2020,4,1000459,대흥로21길,13,마포구,6203940,26311368,29546937,25323501
2020,4,1000458,광성로6길,13,마포구,4306071,17266145,17316723,7309553
2020,4,1000457,홍제내길,14,서대문구,2701385,9794277,9912893,2634369
2020,4,1000456,홍연길,14,서대문구,3441562,14546833,15848725,3350565
2020,4,1000455,통일로39길,14,서대문구,3901192,16158895,18494455,6624907
2020,4,1000454,통일로37길,14,서대문구,4586010,19766886,21092256,7022530
2020,4,1000453,통일로11길,14,서대문구,2613182,10277639,9639330,4008720
2020,4,1000452,충정로6길,14,서대문구,3012783,12515859,14203006,9982061
2020,4,1000451,충정로4길,14,서대문구,10794810,39626687,40098024,25109975
2020,4,1000450,증가로6길,14,서대문구,5525600,23187281,23826347,6962278
2020,4,1000449,증가로23나길,14,서대문구,9302855,37977718,37435642,9330779
2020,4,1000448,증가로20가길,14,서대문구,7554904,30533739,29062550,5873656
2020,4,1000447,증가로10길,14,서대문구,5489697,22739183,23524211,7213290
2020,4,1000446,응암로1길,14,서대문구,6060539,24629488,24378548,6330649
2020,4,1000445,연희로10길,14,서대문구,2444948,10001857,10388304,4810768
